,0,Date,class,domain,lookback
0,0.47586872586872586,2000-12-29,fx,usd,252
1,0.2625482625482625,2001-01-01,fx,usd,252
2,0.48648648648648646,2001-01-02,fx,usd,252
3,0.471042471042471,2001-01-03,fx,usd,252
4,0.45366795366795365,2001-01-04,fx,usd,252
5,0.5048262548262549,2001-01-05,fx,usd,252
6,0.27702702702702703,2001-01-08,fx,usd,252
7,0.3552123552123552,2001-01-09,fx,usd,252
8,0.3156370656370657,2001-01-10,fx,usd,252
9,0.34749034749034746,2001-01-11,fx,usd,252
10,0.35907335907335913,2001-01-12,fx,usd,252
11,0.41119691119691115,2001-01-15,fx,usd,252
12,0.38223938223938225,2001-01-16,fx,usd,252
13,0.38223938223938225,2001-01-17,fx,usd,252
14,0.44787644787644787,2001-01-18,fx,usd,252
15,0.3938223938223938,2001-01-19,fx,usd,252
16,0.4092664092664093,2001-01-22,fx,usd,252
17,0.39575289575289574,2001-01-23,fx,usd,252
18,0.4015444015444016,2001-01-24,fx,usd,252
19,0.4218146718146718,2001-01-25,fx,usd,252
20,0.36486486486486486,2001-01-26,fx,usd,252
21,0.36293436293436293,2001-01-29,fx,usd,252
22,0.3658301158301158,2001-01-30,fx,usd,252
23,0.37065637065637064,2001-01-31,fx,usd,252
24,0.3552123552123552,2001-02-01,fx,usd,252
25,0.3137065637065637,2001-02-02,fx,usd,252
26,0.28474903474903474,2001-02-05,fx,usd,252
27,0.2625482625482625,2001-02-06,fx,usd,252
28,0.18050193050193047,2001-02-07,fx,usd,252
29,0.24903474903474904,2001-02-08,fx,usd,252
30,0.25965250965250963,2001-02-09,fx,usd,252
31,0.2625482625482625,2001-02-12,fx,usd,252
32,0.2335907335907336,2001-02-13,fx,usd,252
33,0.22297297297297294,2001-02-14,fx,usd,252
34,0.2644787644787645,2001-02-15,fx,usd,252
35,0.277027027027027,2001-02-16,fx,usd,252
36,0.25675675675675674,2001-02-19,fx,usd,252
37,0.25868725868725867,2001-02-20,fx,usd,252
38,0.30212355212355213,2001-02-21,fx,usd,252
39,0.35328185328185324,2001-02-22,fx,usd,252
40,0.3079150579150579,2001-02-23,fx,usd,252
41,0.2895752895752896,2001-02-26,fx,usd,252
42,0.2557915057915058,2001-02-27,fx,usd,252
43,0.2548262548262548,2001-02-28,fx,usd,252
44,0.26061776061776065,2001-03-01,fx,usd,252
45,0.28957528957528955,2001-03-02,fx,usd,252
46,0.30405405405405406,2001-03-05,fx,usd,252
47,0.25965250965250963,2001-03-06,fx,usd,252
48,0.29247104247104244,2001-03-07,fx,usd,252
49,0.2664092664092664,2001-03-08,fx,usd,252
50,0.26061776061776065,2001-03-09,fx,usd,252
51,0.24710424710424708,2001-03-12,fx,usd,252
52,0.28378378378378377,2001-03-13,fx,usd,252
53,0.2934362934362934,2001-03-14,fx,usd,252
54,0.3745173745173745,2001-03-15,fx,usd,252
55,0.415057915057915,2001-03-16,fx,usd,252
56,0.3938223938223938,2001-03-19,fx,usd,252
57,0.34266409266409265,2001-03-20,fx,usd,252
58,0.35328185328185324,2001-03-21,fx,usd,252
59,0.4015444015444015,2001-03-22,fx,usd,252
60,0.35038610038610035,2001-03-23,fx,usd,252
61,0.3494208494208494,2001-03-26,fx,usd,252
62,0.29247104247104244,2001-03-27,fx,usd,252
63,0.3484555984555985,2001-03-28,fx,usd,252
64,0.3947876447876448,2001-03-29,fx,usd,252
65,0.36679536679536673,2001-03-30,fx,usd,252
66,0.41409266409266404,2001-04-02,fx,usd,252
67,0.37548262548262545,2001-04-03,fx,usd,252
68,0.41216216216216217,2001-04-04,fx,usd,252
69,0.41119691119691115,2001-04-05,fx,usd,252
70,0.38803088803088803,2001-04-06,fx,usd,252
71,0.37548262548262545,2001-04-09,fx,usd,252
72,0.3137065637065637,2001-04-10,fx,usd,252
73,0.27702702702702703,2001-04-11,fx,usd,252
74,0.2693050193050193,2001-04-12,fx,usd,252
75,0.20559845559845558,2001-04-13,fx,usd,252
76,0.21718146718146714,2001-04-16,fx,usd,252
77,0.2664092664092664,2001-04-17,fx,usd,252
78,0.26158301158301156,2001-04-18,fx,usd,252
79,0.28185328185328185,2001-04-19,fx,usd,252
80,0.29247104247104244,2001-04-20,fx,usd,252
81,0.2789575289575289,2001-04-23,fx,usd,252
82,0.29440154440154437,2001-04-24,fx,usd,252
83,0.2808880308880309,2001-04-25,fx,usd,252
84,0.24227799227799227,2001-04-26,fx,usd,252
85,0.24806949806949807,2001-04-27,fx,usd,252
86,0.15444015444015444,2001-04-30,fx,usd,252
87,0.21428571428571425,2001-05-01,fx,usd,252
88,0.15347490347490345,2001-05-02,fx,usd,252
89,0.13223938223938222,2001-05-03,fx,usd,252
90,0.11969111969111967,2001-05-04,fx,usd,252
91,0.19594594594594594,2001-05-07,fx,usd,252
92,0.20077220077220076,2001-05-08,fx,usd,252
93,0.15347490347490345,2001-05-09,fx,usd,252
94,0.11872586872586871,2001-05-10,fx,usd,252
95,0.055019305019305,2001-05-11,fx,usd,252
96,0.051158301158301125,2001-05-14,fx,usd,252
97,0.05791505791505785,2001-05-15,fx,usd,252
98,0.04729729729729727,2001-05-16,fx,usd,252
99,0.027027027027027025,2001-05-17,fx,usd,252
100,0.008687258687258675,2001-05-18,fx,usd,252
101,0.008687258687258675,2001-05-21,fx,usd,252
102,0.012548262548262525,2001-05-22,fx,usd,252
103,0.04150579150579148,2001-05-23,fx,usd,252
104,0.0801158301158301,2001-05-24,fx,usd,252
105,0.032818532818532774,2001-05-25,fx,usd,252
106,0.01737451737451735,2001-05-28,fx,usd,252
